Date,Sku,Orders
10.20.2020,91318,1
10.20.2020,117054,1
10.20.2020,117070,1
10.20.2020,117126,1
10.20.2020,117127,1
10.20.2020,282183,1
10.20.2020,16067,1
10.20.2020,22213,1
10.20.2020,22436,2
10.20.2020,22970,1
10.20.2020,23397,1
10.20.2020,28177,1
10.20.2020,28645,1
10.20.2020,30187,1
10.20.2020,30295,1
10.20.2020,30649,1
10.20.2020,53030,1
10.20.2020,123987,3
10.20.2020,127079,1
10.20.2020,292400,1
10.20.2020,412605,1
10.20.2020,429609,5
10.20.2020,429611,3
10.20.2020,429614,2
10.20.2020,429616,6
10.20.2020,429631,3
10.20.2020,429633,4
10.20.2020,429635,6
10.20.2020,429638,8
10.20.2020,441372,3
10.20.2020,452452,1
10.20.2020,452454,2
10.20.2020,452455,3
10.20.2020,452456,1
10.20.2020,452457,1
10.20.2020,452465,1
10.20.2020,452588,1
10.20.2020,452590,1
10.20.2020,452601,1
10.20.2020,452602,1
10.20.2020,452603,1
10.20.2020,452604,1
10.20.2020,452616,3
10.20.2020,452617,9
10.20.2020,452619,1
10.20.2020,478192,1
10.20.2020,500224,1
10.20.2020,502237,1
10.20.2020,502238,1
10.20.2020,503647,1
10.20.2020,503648,1
10.20.2020,503652,1
10.20.2020,506485,2
10.20.2020,521321,1
10.20.2020,1185538,1
10.20.2020,1185597,1
10.20.2020,1186332,2
10.20.2020,1186333,1
10.21.2020,31360,1
10.21.2020,117054,1
10.21.2020,117070,1
10.21.2020,117103,1
10.21.2020,117126,1
10.21.2020,117133,1
10.21.2020,117137,1
10.21.2020,452482,1
10.21.2020,452499,1
10.21.2020,452602,1
10.21.2020,452618,1
10.21.2020,521318,1
10.21.2020,22213,3
10.21.2020,23397,3
10.21.2020,26778,3
10.21.2020,30533,2
10.21.2020,47197,1
10.21.2020,123987,1
10.21.2020,158973,2
10.21.2020,429609,5
10.21.2020,429611,2
10.21.2020,429614,6
10.21.2020,429616,4
10.21.2020,429633,1
10.21.2020,429635,4
10.21.2020,429638,3
10.21.2020,452452,1
10.21.2020,452454,5
10.21.2020,452455,3
10.21.2020,452458,1
10.21.2020,452588,1
10.21.2020,452590,1
10.21.2020,452594,1
10.21.2020,452597,1
10.21.2020,452602,1
10.21.2020,452604,1
10.21.2020,452609,1
10.21.2020,452616,4
10.21.2020,452617,6
10.21.2020,478192,1
10.21.2020,485755,1
10.21.2020,502237,1
10.21.2020,503661,1
10.21.2020,503668,1
10.21.2020,510016,1
10.21.2020,521317,1
10.21.2020,521319,1
10.21.2020,1185534,3
10.21.2020,1185535,2
10.21.2020,1185538,1
10.21.2020,1185714,1
10.21.2020,1186332,2
10.21.2020,1186333,1
10.22.2020,26233,1
10.22.2020,117103,1
10.22.2020,125457,1
10.22.2020,389802,1
10.22.2020,429638,1
10.22.2020,445525,1
10.22.2020,473895,1
10.22.2020,494677,1
10.22.2020,506488,1
10.22.2020,521317,1
10.22.2020,546917,1
10.22.2020,19207,1
10.22.2020,22213,1
10.22.2020,120716,2
10.22.2020,123987,5
10.22.2020,429609,6
10.22.2020,429611,4
10.22.2020,429614,4
10.22.2020,429616,5
10.22.2020,429631,11
10.22.2020,429633,7
10.22.2020,429635,9
10.22.2020,429638,8
10.22.2020,441372,1
10.22.2020,452454,1
10.22.2020,452455,6
10.22.2020,452588,2
10.22.2020,452590,3
10.22.2020,452592,4
10.22.2020,452594,2
10.22.2020,452595,1
10.22.2020,452597,2
10.22.2020,452601,4
10.22.2020,452603,1
10.22.2020,452606,1
10.22.2020,452616,2
10.22.2020,452617,4
10.22.2020,500224,6
10.22.2020,500225,4
10.22.2020,500226,3
10.22.2020,502237,1
10.22.2020,527949,1
10.22.2020,1186332,2
10.22.2020,1186333,1
10.22.2020,1186334,2
10.22.2020,1186335,2
10.23.2020,22213,1
10.23.2020,31011,1
10.23.2020,33056,1
10.23.2020,117054,2
10.23.2020,117106,1
10.23.2020,452616,1
10.23.2020,503671,1
10.23.2020,519730,1
10.23.2020,521322,1
10.23.2020,560813,4
10.23.2020,16067,1
10.23.2020,22213,1
10.23.2020,22436,2
10.23.2020,30187,1
10.23.2020,118222,1
10.23.2020,123987,4
10.23.2020,158973,1
10.23.2020,227261,1
10.23.2020,227262,1
10.23.2020,251043,1
10.23.2020,429609,7
10.23.2020,429611,9
10.23.2020,429614,7
10.23.2020,429616,5
10.23.2020,429631,6
10.23.2020,429633,2
10.23.2020,429635,8
10.23.2020,429638,6
10.23.2020,439591,1
10.23.2020,452454,3
10.23.2020,452455,3
10.23.2020,452456,1
10.23.2020,452459,2
10.23.2020,452460,1
10.23.2020,452588,2
10.23.2020,452590,1
10.23.2020,452592,2
10.23.2020,452594,1
10.23.2020,452595,1
10.23.2020,452601,3
10.23.2020,452608,2
10.23.2020,452616,4
10.23.2020,452617,8
10.23.2020,452619,1
10.23.2020,478192,1
10.23.2020,500224,6
10.23.2020,500225,3
10.23.2020,500226,2
10.23.2020,500227,2
10.23.2020,502237,1
10.23.2020,503645,2
10.23.2020,503648,2
10.23.2020,503649,1
10.23.2020,503650,1
10.23.2020,503652,4
10.23.2020,503663,1
10.23.2020,521307,1
10.23.2020,521308,1
10.23.2020,1185538,1
10.23.2020,1185714,1
10.23.2020,1185716,1
10.23.2020,1186332,3
10.23.2020,1186333,2
10.26.2020,22213,1
10.26.2020,452482,1
10.26.2020,555127,1
10.26.2020,560813,1
10.26.2020,1185535,1
10.26.2020,16067,1
10.26.2020,22213,3
10.26.2020,22781,1
10.26.2020,28177,1
10.26.2020,30295,1
10.26.2020,120716,1
10.26.2020,123987,3
10.26.2020,158973,1
10.26.2020,429609,5
10.26.2020,429611,3
10.26.2020,429614,2
10.26.2020,429616,6
10.26.2020,429631,3
10.26.2020,429633,8
10.26.2020,429635,8
10.26.2020,429638,6
10.26.2020,441372,2
10.26.2020,452454,3
10.26.2020,452455,1
10.26.2020,452458,1
10.26.2020,452592,1
10.26.2020,452594,4
10.26.2020,452601,2
10.26.2020,452602,1
10.26.2020,452603,1
10.26.2020,452616,8
10.26.2020,452617,11
10.26.2020,452619,2
10.26.2020,478192,1
10.26.2020,483375,2
10.26.2020,483385,2
10.26.2020,500224,3
10.26.2020,500225,3
10.26.2020,500226,1
10.26.2020,503648,1
10.26.2020,503659,1
10.26.2020,503663,1
10.26.2020,503672,1
10.26.2020,520807,1
10.26.2020,521307,1
10.26.2020,521308,2
10.26.2020,555122,1
10.26.2020,1186333,1
10.26.2020,1186334,2
10.26.2020,1186335,1
10.27.2020,22213,1
10.27.2020,116488,1
10.27.2020,425363,1
10.27.2020,521309,1
10.27.2020,521310,1
10.27.2020,521317,1
10.27.2020,521321,1
10.27.2020,22213,3
10.27.2020,22436,1
10.27.2020,23397,1
10.27.2020,30295,1
10.27.2020,35308,1
10.27.2020,118222,1
10.27.2020,123987,6
10.27.2020,158973,1
10.27.2020,251034,1
10.27.2020,292400,1
10.27.2020,412605,1
10.27.2020,429609,8
10.27.2020,429611,5
10.27.2020,429616,3
10.27.2020,429631,6
10.27.2020,429633,5
10.27.2020,429635,9
10.27.2020,429638,7
10.27.2020,441372,2
10.27.2020,452454,2
10.27.2020,452455,5
10.27.2020,452456,2
10.27.2020,452457,2
10.27.2020,452459,1
10.27.2020,452588,1
10.27.2020,452592,5
10.27.2020,452593,1
10.27.2020,452594,5
10.27.2020,452595,1
10.27.2020,452616,2
10.27.2020,478192,1
10.27.2020,483378,1
10.27.2020,483383,1
10.27.2020,503666,1
10.27.2020,506487,1
10.27.2020,510016,1
10.27.2020,520807,1
10.27.2020,521307,1
10.27.2020,521319,1
10.27.2020,1185713,1
10.27.2020,1185716,2
10.27.2020,1186332,3
10.28.2020,25351,1
10.28.2020,116965,1
10.28.2020,521321,1
10.28.2020,555127,1
10.28.2020,22213,1
10.28.2020,22436,1
10.28.2020,23397,1
10.28.2020,28177,1
10.28.2020,28645,1
10.28.2020,30295,2
10.28.2020,31359,1
10.28.2020,33769,1
10.28.2020,47197,1
10.28.2020,118222,1
10.28.2020,123987,2
10.28.2020,158973,2
10.28.2020,429609,7
10.28.2020,429611,2
10.28.2020,429614,3
10.28.2020,429616,6
10.28.2020,429631,4
10.28.2020,429633,1
10.28.2020,429635,3
10.28.2020,429638,5
10.28.2020,441372,2
10.28.2020,452452,1
10.28.2020,452454,2
10.28.2020,452455,5
10.28.2020,452456,1
10.28.2020,452457,2
10.28.2020,452458,1
10.28.2020,452588,1
10.28.2020,452592,1
10.28.2020,452594,3
10.28.2020,452601,1
10.28.2020,452603,1
10.28.2020,452616,6
10.28.2020,452617,1
10.28.2020,452619,1
10.28.2020,483375,3
10.28.2020,483380,1
10.28.2020,483381,1
10.28.2020,483390,1
10.28.2020,500224,2
10.28.2020,503645,3
10.28.2020,503647,1
10.28.2020,503666,1
10.28.2020,503673,1
10.28.2020,527949,1
10.28.2020,527950,1
10.28.2020,559657,2
10.28.2020,1185534,1
10.28.2020,1185714,1
10.28.2020,1185716,2
10.28.2020,1186332,3
10.28.2020,1186334,1
10.29.2020,19202,1
10.29.2020,22996,1
10.29.2020,33682,1
10.29.2020,117053,1
10.29.2020,117066,1
10.29.2020,117099,1
10.29.2020,117103,1
10.29.2020,425363,1
10.29.2020,1185539,1
10.29.2020,16067,1
10.29.2020,22213,1
10.29.2020,22802,1
10.29.2020,28187,1
10.29.2020,30529,1
10.29.2020,30654,3
10.29.2020,31359,1
10.29.2020,118222,1
10.29.2020,120716,1
10.29.2020,123987,3
10.29.2020,396395,1
10.29.2020,429609,4
10.29.2020,429611,1
10.29.2020,429614,4
10.29.2020,429616,2
10.29.2020,429631,5
10.29.2020,429633,4
10.29.2020,429635,7
10.29.2020,429638,9
10.29.2020,452455,3
10.29.2020,452456,2
10.29.2020,452457,2
10.29.2020,452460,1
10.29.2020,452588,1
10.29.2020,452592,3
10.29.2020,452594,2
10.29.2020,452595,1
10.29.2020,452610,1
10.29.2020,452611,1
10.29.2020,452612,1
10.29.2020,452613,1
10.29.2020,452616,6
10.29.2020,452617,8
10.29.2020,452619,2
10.29.2020,500224,3
10.29.2020,500227,2
10.29.2020,502237,1
10.29.2020,502238,1
10.29.2020,503643,1
10.29.2020,503645,1
10.29.2020,503663,1
10.29.2020,1185534,2
10.29.2020,1185537,1
10.29.2020,1185538,1
10.30.2020,73963,1
10.30.2020,117114,1
10.30.2020,117123,1
10.30.2020,117126,1
10.30.2020,291929,1
10.30.2020,301873,1
10.30.2020,429635,1
10.30.2020,429638,1
10.30.2020,452482,1
10.30.2020,506486,1
10.30.2020,521319,1
10.30.2020,521322,1
10.30.2020,1185705,3
10.30.2020,13909,1
10.30.2020,22213,1
10.30.2020,22436,1
10.30.2020,22970,1
10.30.2020,28187,1
10.30.2020,30331,1
10.30.2020,30529,1
10.30.2020,30530,1
10.30.2020,30654,1
10.30.2020,47197,2
10.30.2020,120719,1
10.30.2020,158973,1
10.30.2020,225308,1
10.30.2020,225309,1
10.30.2020,251034,1
10.30.2020,251035,1
10.30.2020,301873,1
10.30.2020,429609,3
10.30.2020,429611,3
10.30.2020,429614,3
10.30.2020,429616,4
10.30.2020,429631,3
10.30.2020,429633,3
10.30.2020,429635,3
10.30.2020,429638,5
10.30.2020,441372,2
10.30.2020,452452,1
10.30.2020,452455,2
10.30.2020,452456,1
10.30.2020,452466,1
10.30.2020,452592,1
10.30.2020,452594,1
10.30.2020,452601,1
10.30.2020,452616,6
10.30.2020,452617,2
10.30.2020,452619,3
10.30.2020,478191,1
10.30.2020,478192,1
10.30.2020,483383,1
10.30.2020,500224,1
10.30.2020,500225,1
10.30.2020,502237,1
10.30.2020,502238,2
10.30.2020,503647,1
10.30.2020,503648,1
10.30.2020,503649,1
10.30.2020,503661,1
10.30.2020,503663,1
10.30.2020,506486,1
10.30.2020,527949,1
10.30.2020,1185534,5
10.30.2020,1185716,1
10.30.2020,1186332,1
10.30.2020,1186334,3
10.30.2020,1186336,1
11.02.2020,33682,1
11.02.2020,53008,1
11.02.2020,117066,1
11.02.2020,117101,1
11.02.2020,117103,1
11.02.2020,120716,1
11.02.2020,431153,1
11.02.2020,452482,1
11.02.2020,1185534,2
11.02.2020,1185709,2
11.02.2020,16067,1
11.02.2020,22213,1
11.02.2020,22436,1
11.02.2020,22802,1
11.02.2020,30295,1
11.02.2020,30654,1
11.02.2020,47197,1
11.02.2020,53030,1
11.02.2020,53031,1
11.02.2020,118222,1
11.02.2020,119257,1
11.02.2020,120716,1
11.02.2020,123987,2
11.02.2020,212432,1
11.02.2020,429609,4
11.02.2020,429611,4
11.02.2020,429614,5
11.02.2020,429616,4
11.02.2020,429631,5
11.02.2020,429633,5
11.02.2020,429635,5
11.02.2020,429638,10
11.02.2020,441372,1
11.02.2020,452452,1
11.02.2020,452455,1
11.02.2020,452456,2
11.02.2020,452457,1
11.02.2020,452592,4
11.02.2020,452594,3
11.02.2020,452595,2
11.02.2020,452601,4
11.02.2020,452608,2
11.02.2020,452609,1
11.02.2020,452610,2
11.02.2020,452612,1
11.02.2020,452613,1
11.02.2020,452616,3
11.02.2020,483385,1
11.02.2020,483388,1
11.02.2020,483392,1
11.02.2020,500224,4
11.02.2020,500225,1
11.02.2020,503648,1
11.02.2020,503663,2
11.02.2020,506485,1
11.02.2020,506486,1
11.02.2020,520807,1
11.02.2020,1185535,1
11.02.2020,1185538,1
11.02.2020,1185716,1
11.03.2020,28483,1
11.03.2020,30798,1
11.03.2020,117070,1
11.03.2020,117106,1
11.03.2020,117133,1
11.03.2020,118219,1
11.03.2020,452604,1
11.03.2020,473895,1
11.03.2020,503100,1
11.03.2020,503662,1
11.03.2020,521315,1
11.03.2020,1185535,1
11.03.2020,1185709,2
11.03.2020,1356092,1
11.03.2020,1356101,1
11.03.2020,16067,1
11.03.2020,16991,1
11.03.2020,22436,1
11.03.2020,26778,2
11.03.2020,28645,1
11.03.2020,30295,1
11.03.2020,120716,1
11.03.2020,123987,3
11.03.2020,158973,2
11.03.2020,292400,1
11.03.2020,396395,1
11.03.2020,429609,9
11.03.2020,429611,6
11.03.2020,429614,7
11.03.2020,429616,8
11.03.2020,429631,9
11.03.2020,429633,9
11.03.2020,429635,9
11.03.2020,429638,8
11.03.2020,452455,3
11.03.2020,452456,3
11.03.2020,452457,2
11.03.2020,452459,1
11.03.2020,452592,4
11.03.2020,452594,1
11.03.2020,452601,2
11.03.2020,452612,2
11.03.2020,452617,2
11.03.2020,478192,1
11.03.2020,500224,2
11.03.2020,500225,2
11.03.2020,500226,1
11.03.2020,500227,1
11.03.2020,502237,2
11.03.2020,502238,1
11.03.2020,503643,1
11.03.2020,503659,1
11.03.2020,503663,1
11.03.2020,506487,1
11.03.2020,1186332,3
11.03.2020,1186334,4
11.03.2020,1186335,2
11.03.2020,1186336,1
11.05.2020,23201,1
11.05.2020,25349,1
11.05.2020,117126,1
11.05.2020,301873,1
11.05.2020,429638,1
11.05.2020,452482,2
11.05.2020,521321,1
11.05.2020,521322,1
11.05.2020,1185416,1
11.05.2020,1185422,1
11.05.2020,1185705,1
11.05.2020,1185711,1
11.05.2020,19207,1
11.05.2020,28187,1
11.05.2020,53031,2
11.05.2020,123987,3
11.05.2020,227262,1
11.05.2020,251042,1
11.05.2020,251046,1
11.05.2020,301873,1
11.05.2020,429609,5
11.05.2020,429611,3
11.05.2020,429614,3
11.05.2020,429616,1
11.05.2020,429631,7
11.05.2020,429633,6
11.05.2020,429635,2
11.05.2020,429638,9
11.05.2020,441372,1
11.05.2020,452455,3
11.05.2020,452588,2
11.05.2020,452592,2
11.05.2020,452594,1
11.05.2020,452601,1
11.05.2020,452616,1
11.05.2020,483383,1
11.05.2020,500224,2
11.05.2020,500227,1
11.05.2020,503643,1
11.05.2020,503649,1
11.05.2020,503663,1
11.05.2020,506485,2
11.05.2020,506486,2
11.05.2020,520807,1
11.05.2020,1185713,1
11.05.2020,1186332,1
11.06.2020,22996,1
11.06.2020,28177,1
11.06.2020,301873,1
11.06.2020,429638,1
11.06.2020,452601,1
11.06.2020,452618,1
11.06.2020,527950,1
11.06.2020,555127,1
11.06.2020,13909,1
11.06.2020,16991,1
11.06.2020,22213,2
11.06.2020,22765,2
11.06.2020,23397,1
11.06.2020,23438,1
11.06.2020,23929,1
11.06.2020,26778,2
11.06.2020,28177,2
11.06.2020,28645,1
11.06.2020,30594,1
11.06.2020,35926,1
11.06.2020,41257,1
11.06.2020,43213,1
11.06.2020,117019,1
11.06.2020,117110,2
11.06.2020,118222,2
11.06.2020,120716,1
11.06.2020,123987,3
11.06.2020,291931,1
11.06.2020,292400,1
11.06.2020,301873,1
11.06.2020,413349,1
11.06.2020,429609,1
11.06.2020,429611,6
11.06.2020,429614,3
11.06.2020,429616,4
11.06.2020,429631,8
11.06.2020,429633,4
11.06.2020,429635,12
11.06.2020,429638,12
11.06.2020,441372,2
11.06.2020,452453,1
11.06.2020,452455,3
11.06.2020,452457,1
11.06.2020,452458,1
11.06.2020,452588,2
11.06.2020,452592,8
11.06.2020,452594,4
11.06.2020,452601,4
11.06.2020,452603,2
11.06.2020,452604,3
11.06.2020,452606,1
11.06.2020,452608,4
11.06.2020,452609,1
11.06.2020,452610,1
11.06.2020,452611,1
11.06.2020,452612,2
11.06.2020,452613,1
11.06.2020,452616,2
11.06.2020,478192,2
11.06.2020,500224,4
11.06.2020,500225,2
11.06.2020,500226,2
11.06.2020,502238,1
11.06.2020,503645,2
11.06.2020,503647,1
11.06.2020,503650,1
11.06.2020,503663,2
11.06.2020,506485,1
11.06.2020,506486,1
11.06.2020,510016,1
11.06.2020,521307,1
11.06.2020,521321,1
11.06.2020,527949,1
11.06.2020,1185537,1
11.06.2020,1185716,1
11.06.2020,1186334,1
11.06.2020,1186336,1
11.09.2020,26232,1
11.09.2020,117066,1
11.09.2020,117137,1
11.09.2020,125457,1
11.09.2020,429635,1
11.09.2020,452618,1
11.09.2020,521307,1
11.09.2020,1185535,1
11.09.2020,1185707,1
11.09.2020,1185709,1
11.09.2020,16067,1
11.09.2020,31359,1
11.09.2020,123987,4
11.09.2020,291942,1
11.09.2020,429609,1
11.09.2020,429611,1
11.09.2020,429614,2
11.09.2020,429616,1
11.09.2020,429631,4
11.09.2020,429633,3
11.09.2020,429635,11
11.09.2020,429638,9
11.09.2020,439591,1
11.09.2020,441372,1
11.09.2020,452454,2
11.09.2020,452457,2
11.09.2020,452459,1
11.09.2020,452588,3
11.09.2020,452592,4
11.09.2020,452593,1
11.09.2020,452594,3
11.09.2020,452601,1
11.09.2020,452602,1
11.09.2020,452604,2
11.09.2020,452609,2
11.09.2020,452616,1
11.09.2020,452617,1
11.09.2020,483375,1
11.09.2020,483385,1
11.09.2020,500224,1
11.09.2020,500225,1
11.09.2020,503645,1
11.09.2020,503663,1
11.09.2020,510016,1
11.09.2020,520807,3
11.09.2020,521307,1
11.09.2020,521317,1
11.09.2020,1185534,1
11.09.2020,1185716,1
11.09.2020,1186332,1
11.09.2020,1186334,2
11.09.2020,1186335,1
11.10.2020,123105,1
11.10.2020,123987,1
11.10.2020,269312,1
11.10.2020,312590,2
11.10.2020,429611,1
11.10.2020,429635,1
11.10.2020,429638,1
11.10.2020,434025,1
11.10.2020,441372,1
11.10.2020,483379,1
11.10.2020,506487,1
11.10.2020,507440,2
11.10.2020,521319,1
11.10.2020,555127,1
11.10.2020,1186332,1
11.10.2020,13909,1
11.10.2020,16030,1
11.10.2020,16991,1
11.10.2020,22213,3
11.10.2020,47197,1
11.10.2020,117110,2
11.10.2020,118222,1
11.10.2020,123105,1
11.10.2020,123987,5
11.10.2020,212432,1
11.10.2020,291931,1
11.10.2020,291946,1
11.10.2020,429609,6
11.10.2020,429611,3
11.10.2020,429614,1
11.10.2020,429616,1
11.10.2020,429631,11
11.10.2020,429633,2
11.10.2020,429635,12
11.10.2020,429638,14
11.10.2020,441372,1
11.10.2020,452452,1
11.10.2020,452455,4
11.10.2020,452457,1
11.10.2020,452465,2
11.10.2020,452588,3
11.10.2020,452590,1
11.10.2020,452592,1
11.10.2020,452594,1
11.10.2020,452599,1
11.10.2020,452601,2
11.10.2020,452602,1
11.10.2020,452604,1
11.10.2020,452609,1
11.10.2020,452616,2
11.10.2020,452617,1
11.10.2020,463301,1
11.10.2020,483383,1
11.10.2020,485755,1
11.10.2020,500224,2
11.10.2020,500225,1
11.10.2020,502238,1
11.10.2020,503643,1
11.10.2020,503647,2
11.10.2020,503659,1
11.10.2020,503662,2
11.10.2020,506485,1
11.10.2020,506486,1
11.10.2020,506487,1
11.10.2020,555122,1
11.10.2020,1185716,1
11.10.2020,1186332,2
11.10.2020,1186333,1
11.10.2020,1186334,2
11.11.2020,25349,1
11.11.2020,26554,2
11.11.2020,225294,1
11.11.2020,227156,1
11.11.2020,16030,1
11.11.2020,22213,2
11.11.2020,117066,2
11.11.2020,123105,1
11.11.2020,123987,3
11.11.2020,251048,1
11.11.2020,396395,1
11.11.2020,413349,1
11.11.2020,429609,2
11.11.2020,429611,2
11.11.2020,429614,2
11.11.2020,429631,4
11.11.2020,429633,3
11.11.2020,429635,5
11.11.2020,429638,8
11.11.2020,441372,2
11.11.2020,452454,2
11.11.2020,452455,1
11.11.2020,452458,1
11.11.2020,452460,1
11.11.2020,452590,1
11.11.2020,452592,2
11.11.2020,452594,1
11.11.2020,452601,2
11.11.2020,452603,1
11.11.2020,452606,1
11.11.2020,452616,3
11.11.2020,452617,1
11.11.2020,478192,1
11.11.2020,483375,4
11.11.2020,483380,1
11.11.2020,483385,1
11.11.2020,500224,3
11.11.2020,500225,1
11.11.2020,503643,1
11.11.2020,503659,1
11.11.2020,503663,1
11.11.2020,520807,1
11.11.2020,1185537,2
11.11.2020,1185538,1
11.11.2020,1185716,1
11.11.2020,1186332,2
11.11.2020,1186333,2
11.11.2020,1186334,1
11.11.2020,1186335,3
11.12.2020,25351,1
11.12.2020,117126,1
11.12.2020,120719,1
11.12.2020,555120,1
11.12.2020,555127,1
11.12.2020,47197,2
11.12.2020,53031,1
11.12.2020,120716,1
11.12.2020,120719,1
11.12.2020,123987,3
11.12.2020,197759,1
11.12.2020,227261,1
11.12.2020,227262,1
11.12.2020,251041,1
11.12.2020,251044,1
11.12.2020,251045,1
11.12.2020,251047,1
11.12.2020,251048,1
11.12.2020,269075,1
11.12.2020,284295,1
11.12.2020,284296,1
11.12.2020,284297,1
11.12.2020,284298,1
11.12.2020,429609,2
11.12.2020,429611,1
11.12.2020,429614,3
11.12.2020,429616,2
11.12.2020,429631,5
11.12.2020,429633,3
11.12.2020,429635,8
11.12.2020,429638,13
11.12.2020,441372,3
11.12.2020,452454,1
11.12.2020,452465,1
11.12.2020,452592,2
11.12.2020,452594,2
11.12.2020,452595,1
11.12.2020,452602,1
11.12.2020,452604,2
11.12.2020,452610,1
11.12.2020,452612,2
11.12.2020,452617,1
11.12.2020,463300,1
11.12.2020,487098,1
11.12.2020,500224,6
11.12.2020,500225,1
11.12.2020,500226,2
11.12.2020,500227,2
11.12.2020,503664,1
11.12.2020,506485,1
11.12.2020,506486,1
11.12.2020,1185716,2
11.12.2020,1186332,3
11.13.2020,73963,1
11.13.2020,117016,1
11.13.2020,429633,1
11.13.2020,452617,1
11.13.2020,502239,1
11.13.2020,502240,1
11.13.2020,503094,1
11.13.2020,503095,1
11.13.2020,503099,1
11.13.2020,503100,2
11.13.2020,503101,1
11.13.2020,521318,1
11.13.2020,521321,1
11.13.2020,19207,1
11.13.2020,22213,2
11.13.2020,30594,1
11.13.2020,47197,2
11.13.2020,53030,1
11.13.2020,53031,1
11.13.2020,123987,3
11.13.2020,158973,1
11.13.2020,292401,1
11.13.2020,412605,1
11.13.2020,413349,1
11.13.2020,413351,1
11.13.2020,429609,1
11.13.2020,429611,1
11.13.2020,429614,1
11.13.2020,429616,3
11.13.2020,429631,10
11.13.2020,429633,3
11.13.2020,429635,20
11.13.2020,429638,21
11.13.2020,439591,1
11.13.2020,441372,3
11.13.2020,452454,2
11.13.2020,452455,2
11.13.2020,452590,1
11.13.2020,452592,1
11.13.2020,452593,1
11.13.2020,452595,1
11.13.2020,452604,1
11.13.2020,452606,1
11.13.2020,452608,1
11.13.2020,452609,1
11.13.2020,452610,1
11.13.2020,452613,2
11.13.2020,452616,2
11.13.2020,452617,1
11.13.2020,500224,2
11.13.2020,500225,2
11.13.2020,503093,1
11.13.2020,503643,1
11.13.2020,503645,2
11.13.2020,503647,2
11.13.2020,503661,1
11.13.2020,503672,1
11.13.2020,506485,1
11.13.2020,527949,1
11.13.2020,1185716,3
11.13.2020,1186332,2
11.13.2020,1186333,1
11.13.2020,1186334,5
11.13.2020,1186335,4
11.16.2020,25349,1
11.16.2020,87819,1
11.16.2020,117026,1
11.16.2020,429614,1
11.16.2020,503099,1
11.16.2020,555127,1
11.16.2020,1185711,1
11.16.2020,16991,1
11.16.2020,19207,1
11.16.2020,22213,3
11.16.2020,23397,3
11.16.2020,30187,7
11.16.2020,31359,1
11.16.2020,43621,1
11.16.2020,47197,1
11.16.2020,123987,1
11.16.2020,127079,1
11.16.2020,227261,1
11.16.2020,251041,1
11.16.2020,251043,1
11.16.2020,413349,1
11.16.2020,429609,2
11.16.2020,429611,2
11.16.2020,429614,4
11.16.2020,429616,2
11.16.2020,429631,1
11.16.2020,429633,3
11.16.2020,429635,7
11.16.2020,429638,9
11.16.2020,441372,4
11.16.2020,452455,3
11.16.2020,452588,1
11.16.2020,452593,2
11.16.2020,452594,3
11.16.2020,452602,2
11.16.2020,452603,2
11.16.2020,452604,3
11.16.2020,452608,1
11.16.2020,452609,2
11.16.2020,452610,1
11.16.2020,452616,2
11.16.2020,463300,1
11.16.2020,478189,1
11.16.2020,478192,2
11.16.2020,500224,6
11.16.2020,500225,3
11.16.2020,503645,1
11.16.2020,503663,1
11.16.2020,503670,1
11.16.2020,521307,1
11.16.2020,527950,1
11.16.2020,555122,1
11.16.2020,1186334,1
11.16.2020,1186335,1
11.17.2020,22213,1
11.17.2020,31011,1
11.17.2020,117126,1
11.17.2020,452617,1
11.17.2020,521312,1
11.17.2020,13909,1
11.17.2020,22213,6
11.17.2020,26137,1
11.17.2020,26778,1
11.17.2020,30187,1
11.17.2020,30533,1
11.17.2020,31359,1
11.17.2020,43621,1
11.17.2020,47197,2
11.17.2020,53030,1
11.17.2020,53031,2
11.17.2020,117066,1
11.17.2020,117110,1
11.17.2020,120716,1
11.17.2020,123987,4
11.17.2020,158972,1
11.17.2020,158973,2
11.17.2020,197758,1
11.17.2020,396395,2
11.17.2020,429609,8
11.17.2020,429611,5
11.17.2020,429614,3
11.17.2020,429616,3
11.17.2020,429631,7
11.17.2020,429633,4
11.17.2020,429635,12
11.17.2020,429638,16
11.17.2020,452454,4
11.17.2020,452455,4
11.17.2020,452457,1
11.17.2020,452458,1
11.17.2020,452466,1
11.17.2020,452588,2
11.17.2020,452593,1
11.17.2020,452594,1
11.17.2020,452595,1
11.17.2020,452602,1
11.17.2020,452608,1
11.17.2020,452609,2
11.17.2020,452612,2
11.17.2020,452616,3
11.17.2020,452617,4
11.17.2020,500224,4
11.17.2020,500226,1
11.17.2020,503643,1
11.17.2020,503645,2
11.17.2020,503647,1
11.17.2020,503649,1
11.17.2020,506486,1
11.17.2020,555122,1
11.17.2020,1185716,2
11.17.2020,1186332,1
11.17.2020,1186334,4
11.17.2020,1186335,2
11.18.2020,22213,2
11.18.2020,33056,1
11.18.2020,33682,1
11.18.2020,43347,1
11.18.2020,429638,1
11.18.2020,452471,1
11.18.2020,510472,1
11.18.2020,510473,1
11.18.2020,521320,1
11.18.2020,1185711,1
11.18.2020,1356098,1
11.18.2020,1356102,1
11.18.2020,16991,1
11.18.2020,22213,1
11.18.2020,23397,1
11.18.2020,28645,1
11.18.2020,30187,4
11.18.2020,43213,1
11.18.2020,43621,1
11.18.2020,47197,3
